record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,price_msp_gap,below_supplied_msp,date_status,mandi_id_status,district_status,msp_comparison_status,source_record_id,source_date,source_mandi_id,source_district,source_crop_name,source_min_price,source_max_price,source_modal_price,source_msp
PR003233,2026-05-12,MANDI049,Muzaffarnagar,Sugarcane,3052.82,3589.0,3320.98,3500.0,-179.01999999999998,True,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003233,12/05/2026,MANDI049,Moga,Ganne,3052.82,"INR 3,589","₹3,320.98",3500
PR006131,2026-07-07,MANDI057,Bareilly,Maize,2093.84,2390.0,2241.9283828532566,2090.0,151.9283828532566,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR006131,07-Jul-2026,M057,Hisar,Makka,2093.84,"INR 2,390",2241.9283828532566,2090
PR002397,2026-05-12,MANDI010,Jalandhar,Wheat,2163.6,2400.08,2281.84,2275.0,6.8400000000001455,False,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR002397,12/05/2026,MANDI-010,Sirsa,Kanak,"2,163.60/-","2,400.08/-","₹2,281.84",2275
PR008846,2026-07-03,NA,NA,Maize,1865.66,2025.0,1945.39,2090.0,-144.6099999999999,True,Parsed: unambiguous,Missing source ID,Cannot verify: no matched mandi,Compared: common basis implied by challenge,PR008846,03-Jul-2026,NA,Sirsa,Makki,1865.66,"Rs. 2,025","1,945.39/-","INR 2,090"
PR008911,2026-04-25,MANDI023,KARNAL,Wheat,2033.3220058189936,2460.0,2246.0,2275.0,-29.0,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR008911,25/04/2026,MANDI023,Patiala,Gehun,2033.3220058189938,"INR 2,460","Rs. 2,246","₹2,275.00"
PR001122,2026-08-28,MANDI042,Fatehabad,Cotton,NA,7444.0,7125.03,6620.0,505.02999999999975,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR001122,2026/08/28,MANDI-042,Ludhiana,Narma,,"INR 7,444","₹7,125.03",6620
PR011205,2026-02-06,MANDI020,Ferozepur,Sugarcane,3242.0,3744.0,3492.77,3500.0,-7.230000000000018,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR011205,06-Feb-2026,M020,Jalandhar,sugarcane,"Rs. 3,242","INR 3,744","₹3,492.77","₹3,500.00"
PR000681,2026-06-13,MANDI048,muzaffarnagar,Cotton,6222.03,NA,6658.59,6620.0,38.590000000000146,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000681,2026/06/13,MANDI-048,Fatehabad,Kapas,"6,222.03/-",,"6,658.59/-","₹6,620.00"
PR009209,2026-05-19,MANDI014,Patiala,Rice,2051.0,2412.95,2232.0,2183.0,49.0,False,Parsed: unambiguous,Matched,Agrees with master,Compared: common basis implied by challenge,PR009209,19.05.2026,MANDI014,Patiala,paddy,"Rs. 2,051","2,412.95/-","Rs. 2,232","INR 2,183"
PR002749,2026-08-27,MANDI055,Bareilly,Cotton,5860.12,7307.0,6583.39,6620.0,-36.60999999999967,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR002749,2026-08-27,MANDI055,Fatehabad,Cotton,5860.12,"INR 7,307","₹6,583.39","₹6,620.00"
PR000267,2026-03-15,MANDI049,Muzaffarnagar,Wheat,1989.0,2375.95,2182.6,2275.0,-92.40000000000009,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000267,15-Mar-2026,049,Fatehabad,गेहूं,"INR 1,989","₹2,375.95","₹2,182.60","Rs. 2,275"
PR000579,2026-03-12,MANDI041,FATEHABAD,Mustard,4909.92,6135.367453214348,5522.64,5650.0,-127.35999999999967,True,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000579,03-12-2026,MANDI041,Sirsa,Sarson,"₹4,909.92",6135.367453214348,5522.64,"₹5,650.00"
PR006838,2026-01-05,MANDI057,Bareilly,Mustard,5685.196945588939,6174.75,5929.97,5650.0,279.97000000000025,False,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR006838,05.01.2026,M057,Hisar,सरसों,5685.196945588939,6174.75,"₹5,929.97","5,650.00/-"
PR003971,2026-03-16,MANDI010,Jalandhar,Cotton,6161.33,7248.0,6705.0,6620.0,85.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003971,2026-03-16,MANDI010,Sirsa,Kapas,6161.33,"Rs. 7,248","Rs. 6,705","INR 6,620"
PR002796,2026-02-11,MANDI030,Sirsa,Wheat,2087.0,2229.07,NA,2275.0,NA,NA,Parsed: assumed format by separator,Matched,Conflicts with master,Unavailable: missing modal price,PR002796,11/02/2026,mandi030,Karnal,WHEAT,"Rs. 2,087","₹2,229.07",,2275
PR011187,2026-03-18,MANDI022,Karnal,Rice,2068.15,2536.74,2302.44,2183.0,119.44000000000005,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR011187,03-18-2026,mandi022,Kurukshetra,Rice,"₹2,068.15",2536.74,2302.44,"INR 2,183"
PR000210,2026-05-16,MANDI056,Bareilly,Rice,1924.0,2062.0,1993.31,2183.0,-189.69000000000005,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000210,2026/05/16,MANDI056,Ferozepur,Paddy,"INR 1,924","INR 2,062","1,993.31/-","Rs. 2,183"
PR002554,2026-08-06,MANDI013,Patiala,Mustard,4887.0,6007.0,NA,5650.0,NA,NA,Parsed: unambiguous,Matched,Agrees with master,Unavailable: missing modal price,PR002554,06-Aug-2026,MANDI-013,Patiala,Mustard,"INR 4,887","INR 6,007",,"INR 5,650"
PR011950,2026-04-19,MANDI044,Agra,Cotton,6195.0,7647.0,6921.25764987882,6620.0,301.2576498788203,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR011950,19.04.2026,MANDI044,Ambala,Narma,"INR 6,195","INR 7,647",6921.25764987882,"₹6,620.00"
PR011278,2026-03-29,MANDI013,Patiala,Rice,2279.441567906561,2698.43,NA,2183.0,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing modal price,PR011278,29-Mar-2026,MANDI-013,Bathinda,Rice,2279.441567906561,"₹2,698.43",,"2,183.00/-"
PR006672,2026-01-21,MANDI035,Ambala,Cotton,6095.84,6975.87,6535.86,6620.0,-84.14000000000033,True,Parsed: unambiguous,Matched,Recoverable from master,Compared: common basis implied by challenge,PR006672,21/01/2026,MANDI035,,Cotton,6095.84,6975.87,6535.86,"Rs. 6,620"
PR005285,2026-01-01,MANDI041,FATEHABAD,Mustard,5270.0,6228.27774774849,5749.0,5650.0,99.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR005285,2026-01-01,MANDI041,Karnal,mustard,"INR 5,270",6228.27774774849,"INR 5,749","₹5,650.00"
PR005988,2026-07-16,MANDI038,Kurukshetra,Cotton,5742.0,6160.99,5951.0,6620.0,-669.0,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR005988,07-16-2026,mandi_038,Patiala,कपास,"Rs. 5,742",6160.99,"INR 5,951","INR 6,620"
PR002239,2026-09-01,MANDI004,Ludhiana,Wheat,1945.0,2120.43,2033.0,2275.0,-242.0,True,Parsed: assumed format by separator,Matched,Recoverable from master,Compared: common basis implied by challenge,PR002239,01/09/2026,MANDI004,,Kanak,"INR 1,945","₹2,120.43","INR 2,033",2275
PR000312,2026-05-11,MANDI023,KARNAL,Maize,2083.107825543932,2593.99,2339.0,2090.0,249.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000312,11-May-2026,MANDI023,Karnal,Corn,2083.107825543932,2593.99,"INR 2,339",2090
PR011178,2026-03-17,MANDI056,Bareilly,Rice,2083.32,2210.0,2146.74,2183.0,-36.26000000000022,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR011178,17.03.2026,MANDI056,Bathinda,चावल,"₹2,083.32","Rs. 2,210","₹2,146.74","2,183.00/-"
PR003266,2026-03-13,MANDI014,Patiala,Sugarcane,3122.434238866164,NA,3393.0,3500.0,-107.0,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003266,13/03/2026,mandi014,Ludhiana,sugarcane,3122.434238866164,,"INR 3,393","INR 3,500"
PR000458,2026-03-23,MANDI024,Karnal,Mustard,5456.76,6427.0,5941.86,5650.0,291.8599999999997,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000458,23/03/2026,MANDI-024,Kurukshetra,Mustard,5456.76,"Rs. 6,427","₹5,941.86","₹5,650.00"
PR000903,2026-07-19,MANDI036,KURUKSHETRA,Cotton,6775.02,7402.236322203013,7089.0,6620.0,469.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000903,07-19-2026,MANDI-036,Karnal,Narma,"₹6,775.02",7402.236322203013,"INR 7,089","6,620.00/-"
PR003678,2026-05-07,MANDI031,Sirsa,Maize,1913.0,2051.0,1982.0,2090.0,-108.0,True,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003678,07/05/2026,mandi031,Fatehabad,Makki,"INR 1,913","Rs. 2,051","Rs. 1,982","INR 2,090"
PR002320,2026-08-28,MANDI029,SIRSA,Mustard,5180.0,5921.16,5550.73,5650.0,-99.27000000000044,True,Parsed: unambiguous,Matched,Recoverable from master,Compared: common basis implied by challenge,PR002320,2026/08/28,MANDI029,,सरसों,"INR 5,180","5,921.16/-","₹5,550.73",5650
PR003646,2026-08-16,MANDI031,Sirsa,Wheat,2028.9634290144168,2529.04,2279.0,2275.0,4.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003646,16/08/2026,MANDI031,Karnal,WHEAT,2028.9634290144168,"₹2,529.04","INR 2,279","2,275.00/-"
PR010577,2026-08-12,MANDI012,Patiala,Mustard,5199.0,6152.52,5675.720350464778,5650.0,25.720350464777766,False,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR010577,12/08/2026,MANDI012,Ferozepur,Mustard,"INR 5,199",6152.52,5675.720350464778,"Rs. 5,650"
PR011313,2026-03-30,MANDI009,Jalandhar,Sugarcane,3422.09,NA,3772.185321091014,3500.0,272.185321091014,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR011313,2026/03/30,M009,Moga,गन्ना,"3,422.09/-",,3772.185321091014,"₹3,500.00"
PR002851,2026-06-20,MANDI045,Meerut,Wheat,2149.83,2546.0,2348.0,2275.0,73.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR002851,2026/06/20,045,Fatehabad,Wheat,2149.83,"Rs. 2,546","INR 2,348","Rs. 2,275"
PR002794,2026-08-15,MANDI049,Muzaffarnagar,Wheat,1967.8,2432.0,2200.0,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR002794,15/08/2026,mandi049,Fatehabad,Gehun,1967.8,"INR 2,432","Rs. 2,200",
PR006309,2026-04-19,MANDI032,NA,Sugarcane,3483.0,4191.36,3837.0,NA,NA,NA,Parsed: unambiguous,Matched,Unresolved: district missing in master,Unavailable: missing MSP,PR006309,2026-04-19,MANDI-032,Kurukshetra,Ganne,"Rs. 3,483",4191.36,"Rs. 3,837",
PR007172,2026-05-13,MANDI022,Karnal,Mustard,NA,5573.14,5256.0,5650.0,-394.0,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR007172,13.05.2026,MANDI022,Moga,सरसों,,5573.14,"INR 5,256",5650
PR005681,2026-03-26,MANDI052,Saharanpur,Rice,2289.06,2455.9,2372.0,2183.0,189.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR005681,03-26-2026,MANDI-052,Fatehabad,Chawal,2289.06,"2,455.90/-","INR 2,372","INR 2,183"
PR000307,2026-07-22,MANDI019,Moga,Rice,2241.0,2685.0,NA,2183.0,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing modal price,PR000307,2026/07/22,M019,Fatehabad,Chawal,"INR 2,241","Rs. 2,685",,2183
PR001015,2026-06-08,MANDI041,FATEHABAD,Wheat,1938.68,2240.3689150504492,2089.52,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR001015,2026/06/08,mandi_041,Fatehabad,Wheat,"₹1,938.68",2240.3689150504492,2089.52,
PR009203,2026-06-11,MANDI009,Jalandhar,Cotton,6808.22,8308.0,7558.0,6620.0,938.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR009203,2026/06/11,mandi009,Ludhiana,Kapas,"₹6,808.22","Rs. 8,308","Rs. 7,558",6620
PR007627,2026-02-10,MANDI011,Patiala,Wheat,2157.87,2587.0,2372.23,2275.0,97.23000000000002,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR007627,2026/02/10,MANDI011,Bathinda,wheat,"₹2,157.87","Rs. 2,587","2,372.23/-","₹2,275.00"
PR001013,2026-01-08,MANDI005,Amritsar,Wheat,1974.0,2087.1821199962687,2030.42,2275.0,-244.57999999999993,True,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR001013,08/01/2026,mandi_005,Karnal,Kanak,"INR 1,974",2087.1821199962687,2030.42,"₹2,275.00"
PR006860,2026-05-12,MANDI008,Amritsar,Wheat,2143.0,2467.42123244255,2305.2372821632175,2275.0,30.237282163217515,False,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR006860,12.05.2026,MANDI008,Ferozepur,WHEAT,"Rs. 2,143",2467.42123244255,2305.2372821632175,"₹2,275.00"
PR004203,2026-03-19,MANDI004,Ludhiana,Maize,2041.93,2185.0,2113.0,2090.0,23.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR004203,2026-03-19,MANDI004,Karnal,Makka,"2,041.93/-","INR 2,185","Rs. 2,113",2090
PR001116,2026-04-23,MANDI055,Bareilly,Cotton,6808.69,7506.14,7157.42,6620.0,537.4200000000001,False,Parsed: unambiguous,Matched,Recoverable from master,Compared: common basis implied by challenge,PR001116,23.04.2026,mandi_055,NA,Cotton,"₹6,808.69",7506.14,"7,157.42/-",6620
PR000893,2026-01-02,MANDI016,Bathinda,Cotton,6393.08,7086.68,6739.88163167877,6620.0,119.88163167876974,False,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000893,02.01.2026,M016,Fatehabad,Kapas,"₹6,393.08",7086.68,6739.88163167877,"INR 6,620"
PR010705,2026-01-19,MANDI032,NA,Wheat,2330.69,2572.18,2451.43,NA,NA,NA,Parsed: unambiguous,Matched,Unresolved: district missing in master,Unavailable: missing MSP,PR010705,19-Jan-2026,mandi032,Karnal,गेहूं,2330.69,2572.18,"₹2,451.43",
PR004621,2026-05-23,MANDI042,Fatehabad,Maize,2141.41,2533.37,2337.0,2090.0,247.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR004621,2026/05/23,042,Sirsa,Maize,"₹2,141.41","2,533.37/-","INR 2,337",2090
PR009854,2026-07-31,MANDI026,Hisar,Rice,1986.16,2464.73,2225.44,2183.0,42.440000000000055,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR009854,07-31-2026,MANDI-026,Amritsar,चावल,1986.16,2464.73,2225.44,"₹2,183.00"
PR010085,2026-04-22,MANDI047,Muzaffarnagar,Wheat,1992.0,2212.74,2102.282925652455,2275.0,-172.7170743475449,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR010085,22-Apr-2026,047,Hisar,Kanak,"Rs. 1,992","₹2,212.74",2102.282925652455,"Rs. 2,275"
PR009253,2026-07-15,NA,NA,Wheat,2031.311154550831,2269.0,2150.0,2275.0,-125.0,True,Parsed: unambiguous,Missing source ID,Cannot verify: no matched mandi,Compared: common basis implied by challenge,PR009253,2026/07/15,NA,Sirsa,गेहूं,2031.311154550831,"INR 2,269","Rs. 2,150",2275
PR006440,2026-06-18,MANDI039,NA,Sugarcane,3454.0,4003.480654872797,3729.0,NA,NA,NA,Parsed: unambiguous,Matched,Unresolved: district missing in master,Unavailable: missing MSP,PR006440,2026/06/18,MANDI039,Jalandhar,sugarcane,"INR 3,454",4003.480654872797,"INR 3,729",
PR011299,2026-04-11,MANDI022,Karnal,Cotton,5709.0,7083.52,6396.15,6620.0,-223.85000000000036,True,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR011299,11.04.2026,MANDI022,Moga,cotton,"INR 5,709","₹7,083.52",6396.15,"6,620.00/-"
PR005042,2026-04-03,MANDI025,karnal,Sugarcane,3441.95,3653.96,3548.0,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR005042,2026/04/03,MANDI025,Bathinda,Sugarcane,3441.95,"₹3,653.96","INR 3,548",
PR000294,2026-06-24,MANDI027,Hisar,Rice,2259.96,2717.723379752362,2488.84,2183.0,305.84000000000015,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000294,2026-06-24,M027,Fatehabad,Rice,2259.96,2717.723379752362,"₹2,488.84","Rs. 2,183"
PR007322,2026-01-03,MANDI056,Bareilly,Rice,1922.06,2183.65,NA,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing modal price,PR007322,03-Jan-2026,056,Fatehabad,Rice,"1,922.06/-",2183.65,,
PR004211,2026-05-16,MANDI014,Patiala,Cotton,6834.0,7343.26,7088.55,6620.0,468.5500000000002,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR004211,2026/05/16,MANDI014,Karnal,Cotton,"Rs. 6,834",7343.26,7088.55,6620
PR010507,2026-07-12,MANDI036,KURUKSHETRA,Rice,2089.98,2309.27,2199.6230993561912,2183.0,16.623099356191233,False,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR010507,12/07/2026,mandi_036,Moga,Paddy,2089.98,"₹2,309.27",2199.6230993561912,"Rs. 2,183"
PR004293,2026-02-14,MANDI056,Bareilly,Cotton,6535.2,7815.13,7175.0,6620.0,555.0,False,Parsed: unambiguous,Matched,Recoverable from master,Compared: common basis implied by challenge,PR004293,14-Feb-2026,MANDI056,,cotton,6535.2,7815.13,"Rs. 7,175","₹6,620.00"
PR008495,2026-03-07,MANDI041,FATEHABAD,Cotton,5898.85,6286.574804271278,6092.714633890475,6620.0,-527.2853661095251,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR008495,07-Mar-2026,MANDI-041,Karnal,कपास,"5,898.85/-",6286.574804271278,6092.714633890475,"Rs. 6,620"
PR001928,2026-06-24,MANDI053,Saharanpur,Mustard,5271.94,6430.61,5851.28,5650.0,201.27999999999975,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR001928,24-Jun-2026,mandi_053,Ambala,सरसों,5271.94,"₹6,430.61","₹5,851.28",5650
PR003675,2026-03-22,MANDI021,Ferozepur,Mustard,5276.15,6099.22,5687.68,5650.0,37.68000000000029,False,Parsed: unambiguous,Matched,Agrees with master,Compared: common basis implied by challenge,PR003675,2026/03/22,MANDI-021,Ferozepur,Sarso,5276.15,"6,099.22/-",5687.68,"₹5,650.00"
PR009205,2026-02-22,MANDI021,Ferozepur,Mustard,5445.96,5908.96,5677.46,5650.0,27.460000000000036,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR009205,2026-02-22,M021,Hisar,mustard,"₹5,445.96","₹5,908.96","₹5,677.46",5650
PR005188,2026-04-04,MANDI040,Fatehabad,Maize,2166.9714461322674,2407.48,2287.0,2090.0,197.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR005188,2026-04-04,MANDI040,Bathinda,corn,2166.9714461322674,"₹2,407.48","Rs. 2,287","Rs. 2,090"
PR006656,2026-05-14,MANDI007,Amritsar,Mustard,5267.222770086152,5673.38,5470.298948091531,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR006656,05-14-2026,007,Hisar,Mustard,5267.222770086152,"₹5,673.38",5470.298948091531,
PR002086,2026-02-22,MANDI029,SIRSA,Mustard,4852.0,5324.413432497354,5088.06,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR002086,22.02.2026,mandi_029,Ferozepur,mustard,"Rs. 4,852",5324.413432497354,5088.06,
PR001735,2026-03-27,MANDI033,AMBALA,Mustard,5827.987578913328,7187.61,6507.8,5650.0,857.8000000000002,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR001735,27/03/2026,mandi_033,Ferozepur,Sarso,5827.987578913328,"7,187.61/-",6507.8,"Rs. 5,650"
PR000079,2026-01-14,MANDI039,NA,Sugarcane,NA,3425.0,3212.250525058389,3500.0,-287.74947494161097,True,Parsed: unambiguous,Matched,Unresolved: district missing in master,Compared: common basis implied by challenge,PR000079,2026/01/14,MANDI039,Bathinda,Sugarcane,,"Rs. 3,425",3212.250525058389,3500
PR007943,2026-05-15,MANDI017,NA,Maize,1792.489330026825,1951.38,1871.94,2090.0,-218.05999999999995,True,Parsed: unambiguous,Matched,Unresolved: district missing in master,Compared: common basis implied by challenge,PR007943,15/05/2026,MANDI017,NA,Makki,1792.489330026825,"1,951.38/-","₹1,871.94",2090
